ndcg_cut_10           	1000	0.8503
ndcg_cut_10           	101	0.6309
ndcg_cut_10           	1010	0.2346
ndcg_cut_10           	1020	0.6309
ndcg_cut_10           	1023	0.0000
ndcg_cut_10           	1026	1.0000
ndcg_cut_10           	1033	1.0000
ndcg_cut_10           	1036	0.4307
ndcg_cut_10           	104	0.4307
ndcg_cut_10           	1051	0.3562
ndcg_cut_10           	1053	0.6309
ndcg_cut_10           	1059	1.0000
ndcg_cut_10           	1061	0.5000
ndcg_cut_10           	1062	1.0000
ndcg_cut_10           	1066	0.6309
ndcg_cut_10           	1088	0.8316
ndcg_cut_10           	1090	0.2641
ndcg_cut_10           	1111	0.2641
ndcg_cut_10           	1117	1.0000
ndcg_cut_10           	112	0.9197
ndcg_cut_10           	1121	1.0000
ndcg_cut_10           	113	1.0000
ndcg_cut_10           	1135	0.0000
ndcg_cut_10           	1140	0.6131
ndcg_cut_10           	1141	1.0000
ndcg_cut_10           	1142	0.9197
ndcg_cut_10           	1147	1.0000
ndcg_cut_10           	1150	0.5000
ndcg_cut_10           	116	0.9197
ndcg_cut_10           	1162	0.5803
ndcg_cut_10           	1164	0.5000
ndcg_cut_10           	1167	0.8711
ndcg_cut_10           	118	0.0000
ndcg_cut_10           	1201	0.1934
ndcg_cut_10           	1214	0.3869
ndcg_cut_10           	1222	1.0000
ndcg_cut_10           	1244	1.0000
ndcg_cut_10           	1257	1.0000
ndcg_cut_10           	1259	0.2891
ndcg_cut_10           	1280	0.0000
ndcg_cut_10           	1285	0.9197
ndcg_cut_10           	1289	0.3562
ndcg_cut_10           	1308	0.0000
ndcg_cut_10           	1311	0.0000
ndcg_cut_10           	1316	1.0000
ndcg_cut_10           	1318	0.4228
ndcg_cut_10           	1321	1.0000
ndcg_cut_10           	1323	0.5000
ndcg_cut_10           	1331	0.8772
ndcg_cut_10           	1333	0.3066
ndcg_cut_10           	1349	1.0000
ndcg_cut_10           	136	0.4693
ndcg_cut_10           	1366	1.0000
ndcg_cut_10           	1378	0.6509
ndcg_cut_10           	1383	0.9197
ndcg_cut_10           	139	0.2891
ndcg_cut_10           	1390	0.0000
ndcg_cut_10           	1402	0.8175
ndcg_cut_10           	1407	0.8319
ndcg_cut_10           	1421	0.6309
ndcg_cut_10           	1446	1.0000
ndcg_cut_10           	1474	1.0000
ndcg_cut_10           	1492	0.9197
ndcg_cut_10           	1494	1.0000
ndcg_cut_10           	1498	1.0000
ndcg_cut_10           	1500	0.2372
ndcg_cut_10           	1507	1.0000
ndcg_cut_10           	1513	0.8316
ndcg_cut_10           	1528	0.0000
ndcg_cut_10           	1535	0.0000
ndcg_cut_10           	156	1.0000
ndcg_cut_10           	1570	0.2184
ndcg_cut_10           	1571	0.3066
ndcg_cut_10           	1572	1.0000
ndcg_cut_10           	1577	0.8772
ndcg_cut_10           	1581	0.6309
ndcg_cut_10           	1604	1.0000
ndcg_cut_10           	1609	1.0000
ndcg_cut_10           	1624	0.2641
ndcg_cut_10           	1627	0.2837
ndcg_cut_10           	1630	0.0000
ndcg_cut_10           	1645	0.4911
ndcg_cut_10           	1659	0.8772
ndcg_cut_10           	168	1.0000
ndcg_cut_10           	1686	0.0000
ndcg_cut_10           	1703	1.0000
ndcg_cut_10           	1709	0.2346
ndcg_cut_10           	1713	0.3155
ndcg_cut_10           	1722	1.0000
ndcg_cut_10           	1737	1.0000
ndcg_cut_10           	174	0.0000
ndcg_cut_10           	1756	0.6309
ndcg_cut_10           	1762	1.0000
ndcg_cut_10           	178	0.1846
ndcg_cut_10           	1781	0.1772
ndcg_cut_10           	1787	1.0000
ndcg_cut_10           	179	0.5000
ndcg_cut_10           	1794	0.3869
ndcg_cut_10           	1807	0.6131
ndcg_cut_10           	1836	1.0000
ndcg_cut_10           	1849	0.6509
ndcg_cut_10           	1869	0.3066
ndcg_cut_10           	1871	0.0000
ndcg_cut_10           	1877	0.2641
ndcg_cut_10           	1890	1.0000
ndcg_cut_10           	1898	1.0000
ndcg_cut_10           	19	0.8503
ndcg_cut_10           	1920	1.0000
ndcg_cut_10           	1921	1.0000
ndcg_cut_10           	1954	0.2346
ndcg_cut_10           	196	0.6131
ndcg_cut_10           	197	0.0000
ndcg_cut_10           	1996	0.1772
ndcg_cut_10           	2023	0.1021
ndcg_cut_10           	2042	0.3869
ndcg_cut_10           	2052	0.8316
ndcg_cut_10           	2056	0.6934
ndcg_cut_10           	2120	1.0000
ndcg_cut_10           	2121	0.5013
ndcg_cut_10           	2124	0.6241
ndcg_cut_10           	2129	0.0000
ndcg_cut_10           	2139	1.0000
ndcg_cut_10           	2158	0.6509
ndcg_cut_10           	2176	0.2184
ndcg_cut_10           	2189	0.6131
ndcg_cut_10           	2211	1.0000
ndcg_cut_10           	2212	0.7929
ndcg_cut_10           	2226	0.2044
ndcg_cut_10           	2227	1.0000
ndcg_cut_10           	2233	0.0000
ndcg_cut_10           	2236	0.2184
ndcg_cut_10           	224	1.0000
ndcg_cut_10           	2256	0.2961
ndcg_cut_10           	2261	0.0000
ndcg_cut_10           	2264	0.9469
ndcg_cut_10           	2285	0.2641
ndcg_cut_10           	2290	0.1564
ndcg_cut_10           	2293	0.7904
ndcg_cut_10           	2303	0.8175
ndcg_cut_10           	2312	0.0000
ndcg_cut_10           	232	1.0000
ndcg_cut_10           	2321	0.0000
ndcg_cut_10           	2345	0.5803
ndcg_cut_10           	2348	1.0000
ndcg_cut_10           	2352	1.0000
ndcg_cut_10           	2359	1.0000
ndcg_cut_10           	2360	0.3869
ndcg_cut_10           	2365	1.0000
ndcg_cut_10           	2371	0.6131
ndcg_cut_10           	2393	0.4413
ndcg_cut_10           	2412	0.8316
ndcg_cut_10           	2421	0.3380
ndcg_cut_10           	2434	0.2372
ndcg_cut_10           	2437	1.0000
ndcg_cut_10           	244	0.6934
ndcg_cut_10           	2447	0.3869
ndcg_cut_10           	2472	0.6131
ndcg_cut_10           	2492	0.7039
ndcg_cut_10           	2508	1.0000
ndcg_cut_10           	2510	0.3562
ndcg_cut_10           	2511	0.3562
ndcg_cut_10           	252	1.0000
ndcg_cut_10           	2520	0.6131
ndcg_cut_10           	2522	0.6934
ndcg_cut_10           	2524	0.0000
ndcg_cut_10           	2533	0.2044
ndcg_cut_10           	2536	0.6131
ndcg_cut_10           	2542	0.7039
ndcg_cut_10           	2545	1.0000
ndcg_cut_10           	2547	0.0000
ndcg_cut_10           	256	0.0000
ndcg_cut_10           	2607	1.0000
ndcg_cut_10           	2619	1.0000
ndcg_cut_10           	2620	0.3869
ndcg_cut_10           	2645	0.0000
ndcg_cut_10           	2656	0.3066
ndcg_cut_10           	2677	1.0000
ndcg_cut_10           	2688	0.8772
ndcg_cut_10           	2694	0.9197
ndcg_cut_10           	2704	0.0000
ndcg_cut_10           	2708	0.0000
ndcg_cut_10           	2711	0.5000
ndcg_cut_10           	2746	1.0000
ndcg_cut_10           	2770	0.7904
ndcg_cut_10           	2774	0.6309
ndcg_cut_10           	2801	0.5641
ndcg_cut_10           	2807	0.0000
ndcg_cut_10           	2815	0.6105
ndcg_cut_10           	282	0.6309
ndcg_cut_10           	2821	1.0000
ndcg_cut_10           	2832	0.0000
ndcg_cut_10           	2840	1.0000
ndcg_cut_10           	2848	1.0000
ndcg_cut_10           	2851	1.0000
ndcg_cut_10           	2858	1.0000
ndcg_cut_10           	2863	0.6131
ndcg_cut_10           	287	0.5438
ndcg_cut_10           	2871	0.4228
ndcg_cut_10           	2907	0.4413
ndcg_cut_10           	2908	0.6309
ndcg_cut_10           	2911	0.0000
ndcg_cut_10           	2913	0.3066
ndcg_cut_10           	2914	0.0000
ndcg_cut_10           	2920	0.6131
ndcg_cut_10           	2939	0.8316
ndcg_cut_10           	2961	0.0000
ndcg_cut_10           	2963	0.6131
ndcg_cut_10           	2968	0.0000
ndcg_cut_10           	2973	0.5000
ndcg_cut_10           	2977	1.0000
ndcg_cut_10           	3000	0.6131
ndcg_cut_10           	3002	1.0000
ndcg_cut_10           	3010	1.0000
ndcg_cut_10           	302	0.7654
ndcg_cut_10           	3039	0.0000
ndcg_cut_10           	3074	0.0000
ndcg_cut_10           	3096	0.3978
ndcg_cut_10           	3098	0.3333
ndcg_cut_10           	3107	0.6309
ndcg_cut_10           	3115	0.0000
ndcg_cut_10           	3116	0.9197
ndcg_cut_10           	3120	1.0000
ndcg_cut_10           	3122	1.0000
ndcg_cut_10           	3124	1.0000
ndcg_cut_10           	3125	1.0000
ndcg_cut_10           	3133	0.1846
ndcg_cut_10           	3136	0.5013
ndcg_cut_10           	3139	0.5000
ndcg_cut_10           	314	1.0000
ndcg_cut_10           	3140	1.0000
ndcg_cut_10           	3149	1.0000
ndcg_cut_10           	3166	1.0000
ndcg_cut_10           	3169	1.0000
ndcg_cut_10           	3185	0.3869
ndcg_cut_10           	3199	1.0000
ndcg_cut_10           	3210	1.0000
ndcg_cut_10           	3223	0.3869
ndcg_cut_10           	3227	0.9197
ndcg_cut_10           	323	0.0000
ndcg_cut_10           	3232	0.6714
ndcg_cut_10           	324	0.9197
ndcg_cut_10           	3245	0.6309
ndcg_cut_10           	3256	1.0000
ndcg_cut_10           	3263	1.0000
ndcg_cut_10           	3268	0.5000
ndcg_cut_10           	3286	1.0000
ndcg_cut_10           	3316	0.9197
ndcg_cut_10           	332	0.4693
ndcg_cut_10           	3322	0.3155
ndcg_cut_10           	3327	1.0000
ndcg_cut_10           	3351	0.1564
ndcg_cut_10           	3362	0.2346
ndcg_cut_10           	3378	0.2372
ndcg_cut_10           	339	1.0000
ndcg_cut_10           	3394	1.0000
ndcg_cut_10           	3399	1.0000
ndcg_cut_10           	3403	1.0000
ndcg_cut_10           	341	1.0000
ndcg_cut_10           	3420	0.2641
ndcg_cut_10           	3421	0.0000
ndcg_cut_10           	3445	0.7904
ndcg_cut_10           	3446	0.8772
ndcg_cut_10           	3447	1.0000
ndcg_cut_10           	345	0.3869
ndcg_cut_10           	3451	1.0000
ndcg_cut_10           	3457	1.0000
ndcg_cut_10           	3461	1.0000
ndcg_cut_10           	3464	0.0000
ndcg_cut_10           	3472	0.3562
ndcg_cut_10           	3482	0.7654
ndcg_cut_10           	3490	0.7977
ndcg_cut_10           	3494	0.1772
ndcg_cut_10           	3503	0.7904
ndcg_cut_10           	3505	1.0000
ndcg_cut_10           	3527	0.0000
ndcg_cut_10           	3538	0.3869
ndcg_cut_10           	3551	1.0000
ndcg_cut_10           	3561	1.0000
ndcg_cut_10           	3574	0.7328
ndcg_cut_10           	3593	0.3693
ndcg_cut_10           	3606	0.0000
ndcg_cut_10           	3622	0.3562
ndcg_cut_10           	3623	0.4911
ndcg_cut_10           	3629	0.2891
ndcg_cut_10           	3632	1.0000
ndcg_cut_10           	3639	1.0000
ndcg_cut_10           	3651	1.0000
ndcg_cut_10           	3654	0.6131
ndcg_cut_10           	3675	0.0000
ndcg_cut_10           	3695	0.0000
ndcg_cut_10           	3702	0.0000
ndcg_cut_10           	3705	0.6131
ndcg_cut_10           	3714	1.0000
ndcg_cut_10           	3716	0.0000
ndcg_cut_10           	3717	0.5000
ndcg_cut_10           	3719	0.0000
ndcg_cut_10           	3730	0.5250
ndcg_cut_10           	3732	0.0000
ndcg_cut_10           	3735	0.8066
ndcg_cut_10           	3738	0.8175
ndcg_cut_10           	3741	0.9197
ndcg_cut_10           	3754	0.5585
ndcg_cut_10           	3763	0.9197
ndcg_cut_10           	3787	1.0000
ndcg_cut_10           	3794	1.0000
ndcg_cut_10           	3801	0.6934
ndcg_cut_10           	3810	0.3562
ndcg_cut_10           	3822	0.4693
ndcg_cut_10           	3853	0.6509
ndcg_cut_10           	3863	1.0000
ndcg_cut_10           	3865	1.0000
ndcg_cut_10           	3869	0.5000
ndcg_cut_10           	3872	0.5013
ndcg_cut_10           	3908	1.0000
ndcg_cut_10           	3909	0.4852
ndcg_cut_10           	3915	0.8175
ndcg_cut_10           	3923	0.8066
ndcg_cut_10           	3928	0.4307
ndcg_cut_10           	3931	0.6105
ndcg_cut_10           	3973	1.0000
ndcg_cut_10           	3981	0.2641
ndcg_cut_10           	3992	1.0000
ndcg_cut_10           	4014	1.0000
ndcg_cut_10           	4025	0.0000
ndcg_cut_10           	4029	0.9066
ndcg_cut_10           	4035	0.6309
ndcg_cut_10           	4037	0.6131
ndcg_cut_10           	404	0.0000
ndcg_cut_10           	4055	0.6173
ndcg_cut_10           	406	1.0000
ndcg_cut_10           	4061	0.3333
ndcg_cut_10           	4064	0.3869
ndcg_cut_10           	4076	0.8316
ndcg_cut_10           	4080	0.0000
ndcg_cut_10           	4100	0.3562
ndcg_cut_10           	4104	0.0000
ndcg_cut_10           	4108	1.0000
ndcg_cut_10           	4116	0.3066
ndcg_cut_10           	4138	0.6309
ndcg_cut_10           	4144	0.3869
ndcg_cut_10           	4162	1.0000
ndcg_cut_10           	4167	1.0000
ndcg_cut_10           	418	1.0000
ndcg_cut_10           	4184	0.2346
ndcg_cut_10           	419	1.0000
ndcg_cut_10           	421	0.5912
ndcg_cut_10           	425	1.0000
ndcg_cut_10           	429	0.3869
ndcg_cut_10           	441	1.0000
ndcg_cut_10           	444	0.8503
ndcg_cut_10           	449	0.0000
ndcg_cut_10           	456	0.6309
ndcg_cut_10           	462	0.2891
ndcg_cut_10           	47	0.5013
ndcg_cut_10           	474	0.9197
ndcg_cut_10           	483	0.0000
ndcg_cut_10           	484	0.2641
ndcg_cut_10           	493	0.8772
ndcg_cut_10           	494	1.0000
ndcg_cut_10           	501	0.6131
ndcg_cut_10           	515	0.0000
ndcg_cut_10           	522	0.6131
ndcg_cut_10           	530	1.0000
ndcg_cut_10           	538	0.0000
ndcg_cut_10           	549	0.4592
ndcg_cut_10           	558	0.1564
ndcg_cut_10           	60	0.3562
ndcg_cut_10           	601	0.3066
ndcg_cut_10           	611	0.3010
ndcg_cut_10           	629	0.0000
ndcg_cut_10           	631	1.0000
ndcg_cut_10           	642	1.0000
ndcg_cut_10           	651	1.0000
ndcg_cut_10           	652	0.0000
ndcg_cut_10           	654	1.0000
ndcg_cut_10           	657	0.4307
ndcg_cut_10           	659	0.3869
ndcg_cut_10           	666	0.0000
ndcg_cut_10           	685	0.6131
ndcg_cut_10           	700	0.9197
ndcg_cut_10           	709	0.9197
ndcg_cut_10           	713	0.3066
ndcg_cut_10           	718	1.0000
ndcg_cut_10           	723	1.0000
ndcg_cut_10           	76	1.0000
ndcg_cut_10           	762	0.0000
ndcg_cut_10           	766	1.0000
ndcg_cut_10           	770	0.6131
ndcg_cut_10           	78	0.3869
ndcg_cut_10           	782	0.0000
ndcg_cut_10           	795	0.2044
ndcg_cut_10           	799	1.0000
ndcg_cut_10           	809	0.2044
ndcg_cut_10           	811	0.2346
ndcg_cut_10           	820	1.0000
ndcg_cut_10           	836	1.0000
ndcg_cut_10           	844	1.0000
ndcg_cut_10           	848	0.4416
ndcg_cut_10           	849	1.0000
ndcg_cut_10           	862	0.5307
ndcg_cut_10           	866	0.9197
ndcg_cut_10           	935	1.0000
ndcg_cut_10           	937	0.8175
ndcg_cut_10           	969	0.5079
ndcg_cut_10           	971	0.9197
ndcg_cut_10           	978	1.0000
ndcg_cut_10           	983	0.5000
ndcg_cut_10           	991	1.0000
ndcg_cut_10           	994	1.0000
ndcg_cut_10           	all	0.6067
